,date,hour,holiday,weekday,count
681,2018-01-29,12,No,Monday,259
682,2018-01-29,13,No,Monday,247
683,2018-01-29,14,No,Monday,233
684,2018-01-29,15,No,Monday,348
685,2018-01-29,16,No,Monday,551
686,2018-01-29,17,No,Monday,953
687,2018-01-29,18,No,Monday,742
688,2018-01-29,19,No,Monday,461
689,2018-01-29,20,No,Monday,284
690,2018-01-29,21,No,Monday,204
691,2018-01-29,22,No,Monday,108
692,2018-01-29,23,No,Monday,55
693,2018-01-30,0,No,Tuesday,22
694,2018-01-30,1,No,Tuesday,15
695,2018-01-30,2,No,Tuesday,7
696,2018-01-30,3,No,Tuesday,5
697,2018-01-30,4,No,Tuesday,10
698,2018-01-30,5,No,Tuesday,62
699,2018-01-30,6,No,Tuesday,196
700,2018-01-30,7,No,Tuesday,518
701,2018-01-30,8,No,Tuesday,917
702,2018-01-30,9,No,Tuesday,429
703,2018-01-30,10,No,Tuesday,183
704,2018-01-30,11,No,Tuesday,165
705,2018-01-30,12,No,Tuesday,238
706,2018-01-30,13,No,Tuesday,188
707,2018-01-30,14,No,Tuesday,174
708,2018-01-30,15,No,Tuesday,220
709,2018-01-30,16,No,Tuesday,380
710,2018-01-30,17,No,Tuesday,726
711,2018-01-30,18,No,Tuesday,606
712,2018-01-30,19,No,Tuesday,337
713,2018-01-30,20,No,Tuesday,215
714,2018-01-30,21,No,Tuesday,112
715,2018-01-30,22,No,Tuesday,94
716,2018-01-30,23,No,Tuesday,44
717,2018-01-31,0,No,Wednesday,10
718,2018-01-31,1,No,Wednesday,6
719,2018-01-31,2,No,Wednesday,2
720,2018-01-31,3,No,Wednesday,1
721,2018-01-31,4,No,Wednesday,7
722,2018-01-31,5,No,Wednesday,66
723,2018-01-31,6,No,Wednesday,207
724,2018-01-31,7,No,Wednesday,502
725,2018-01-31,8,No,Wednesday,827
726,2018-01-31,9,No,Wednesday,446
727,2018-01-31,10,No,Wednesday,182
728,2018-01-31,11,No,Wednesday,196
729,2018-01-31,12,No,Wednesday,231
730,2018-01-31,13,No,Wednesday,212
731,2018-01-31,14,No,Wednesday,202
732,2018-01-31,15,No,Wednesday,295
733,2018-01-31,16,No,Wednesday,491
734,2018-01-31,17,No,Wednesday,849
735,2018-01-31,18,No,Wednesday,673
736,2018-01-31,19,No,Wednesday,379
737,2018-01-31,20,No,Wednesday,252
738,2018-01-31,21,No,Wednesday,180
739,2018-01-31,22,No,Wednesday,116
740,2018-01-31,23,No,Wednesday,55
741,2018-02-01,0,No,Thursday,22
742,2018-02-01,1,No,Thursday,10
743,2018-02-01,2,No,Thursday,2
744,2018-02-01,3,No,Thursday,4
745,2018-02-01,4,No,Thursday,9
746,2018-02-01,5,No,Thursday,68
747,2018-02-01,6,No,Thursday,236
748,2018-02-01,7,No,Thursday,598
749,2018-02-01,8,No,Thursday,1065
750,2018-02-01,9,No,Thursday,487
751,2018-02-01,10,No,Thursday,220
752,2018-02-01,11,No,Thursday,253
753,2018-02-01,12,No,Thursday,329
754,2018-02-01,13,No,Thursday,267
755,2018-02-01,14,No,Thursday,259
756,2018-02-01,15,No,Thursday,367
757,2018-02-01,16,No,Thursday,568
758,2018-02-01,17,No,Thursday,965
759,2018-02-01,18,No,Thursday,801
760,2018-02-01,19,No,Thursday,525
761,2018-02-01,20,No,Thursday,335
762,2018-02-01,21,No,Thursday,195
763,2018-02-01,22,No,Thursday,103
764,2018-02-01,23,No,Thursday,44
765,2018-02-02,0,No,Friday,22
766,2018-02-02,1,No,Friday,9
767,2018-02-02,2,No,Friday,10
768,2018-02-02,3,No,Friday,7
769,2018-02-02,4,No,Friday,13
770,2018-02-02,5,No,Friday,59
771,2018-02-02,6,No,Friday,183
772,2018-02-02,7,No,Friday,432
773,2018-02-02,8,No,Friday,794
774,2018-02-02,9,No,Friday,423
775,2018-02-02,10,No,Friday,185
776,2018-02-02,11,No,Friday,206
777,2018-02-02,12,No,Friday,223
778,2018-02-02,13,No,Friday,220
779,2018-02-02,14,No,Friday,207
780,2018-02-02,15,No,Friday,270
781,2018-02-02,16,No,Friday,344
782,2018-02-02,17,No,Friday,577
783,2018-02-02,18,No,Friday,416
784,2018-02-02,19,No,Friday,241
785,2018-02-02,20,No,Friday,136
786,2018-02-02,21,No,Friday,86
787,2018-02-02,22,No,Friday,78
788,2018-02-02,23,No,Friday,58
789,2018-02-03,0,No,Saturday,37
790,2018-02-03,1,No,Saturday,32
791,2018-02-03,2,No,Saturday,17
792,2018-02-03,3,No,Saturday,5
793,2018-02-03,4,No,Saturday,9
794,2018-02-03,5,No,Saturday,7
795,2018-02-03,6,No,Saturday,17
796,2018-02-03,7,No,Saturday,54
797,2018-02-03,8,No,Saturday,136
798,2018-02-03,9,No,Saturday,191
799,2018-02-03,10,No,Saturday,253
800,2018-02-03,11,No,Saturday,359
801,2018-02-03,12,No,Saturday,352
802,2018-02-03,13,No,Saturday,353
803,2018-02-03,14,No,Saturday,336
804,2018-02-03,15,No,Saturday,357
805,2018-02-03,16,No,Saturday,317
806,2018-02-03,17,No,Saturday,240
807,2018-02-03,18,No,Saturday,241
808,2018-02-03,19,No,Saturday,162
809,2018-02-03,20,No,Saturday,103
810,2018-02-03,21,No,Saturday,96
811,2018-02-03,22,No,Saturday,71
812,2018-02-03,23,No,Saturday,49
813,2018-02-04,0,No,Sunday,51
814,2018-02-04,1,No,Sunday,50
815,2018-02-04,2,No,Sunday,29
816,2018-02-04,3,No,Sunday,20
817,2018-02-04,4,No,Sunday,11
818,2018-02-04,5,No,Sunday,11
819,2018-02-04,6,No,Sunday,27
820,2018-02-04,7,No,Sunday,43
821,2018-02-04,8,No,Sunday,102
822,2018-02-04,9,No,Sunday,158
823,2018-02-04,10,No,Sunday,167
824,2018-02-04,11,No,Sunday,117
825,2018-02-04,12,No,Sunday,85
826,2018-02-04,13,No,Sunday,66
827,2018-02-04,14,No,Sunday,53
828,2018-02-04,15,No,Sunday,47
829,2018-02-04,16,No,Sunday,24
830,2018-02-04,17,No,Sunday,25
831,2018-02-04,18,No,Sunday,25
832,2018-02-04,19,No,Sunday,43
833,2018-02-04,20,No,Sunday,38
834,2018-02-04,21,No,Sunday,32
835,2018-02-04,22,No,Sunday,142
836,2018-02-04,23,No,Sunday,62
837,2018-02-05,0,No,Monday,12
838,2018-02-05,1,No,Monday,7
839,2018-02-05,2,No,Monday,3
840,2018-02-05,3,No,Monday,2
841,2018-02-05,4,No,Monday,16
842,2018-02-05,5,No,Monday,53
843,2018-02-05,6,No,Monday,178
844,2018-02-05,7,No,Monday,410
845,2018-02-05,8,No,Monday,812
846,2018-02-05,9,No,Monday,397
847,2018-02-05,10,No,Monday,164
848,2018-02-05,11,No,Monday,158
849,2018-02-05,12,No,Monday,212
850,2018-02-05,13,No,Monday,197
851,2018-02-05,14,No,Monday,195
852,2018-02-05,15,No,Monday,276
853,2018-02-05,16,No,Monday,409
854,2018-02-05,17,No,Monday,867
855,2018-02-05,18,No,Monday,633
856,2018-02-05,19,No,Monday,366
857,2018-02-05,20,No,Monday,266
858,2018-02-05,21,No,Monday,153
859,2018-02-05,22,No,Monday,78
860,2018-02-05,23,No,Monday,31
861,2018-02-06,0,No,Tuesday,18
862,2018-02-06,1,No,Tuesday,7
863,2018-02-06,2,No,Tuesday,2
864,2018-02-06,4,No,Tuesday,13
865,2018-02-06,5,No,Tuesday,82
866,2018-02-06,6,No,Tuesday,222
867,2018-02-06,7,No,Tuesday,545
868,2018-02-06,8,No,Tuesday,974
869,2018-02-06,9,No,Tuesday,443
870,2018-02-06,10,No,Tuesday,207
871,2018-02-06,11,No,Tuesday,218
872,2018-02-06,12,No,Tuesday,232
873,2018-02-06,13,No,Tuesday,240
874,2018-02-06,14,No,Tuesday,202
875,2018-02-06,15,No,Tuesday,318
876,2018-02-06,16,No,Tuesday,491
877,2018-02-06,17,No,Tuesday,913
878,2018-02-06,18,No,Tuesday,734
879,2018-02-06,19,No,Tuesday,428
880,2018-02-06,20,No,Tuesday,230
881,2018-02-06,21,No,Tuesday,192
882,2018-02-06,22,No,Tuesday,104
883,2018-02-06,23,No,Tuesday,41
884,2018-02-07,0,No,Wednesday,20
885,2018-02-07,1,No,Wednesday,4
886,2018-02-07,2,No,Wednesday,5
887,2018-02-07,3,No,Wednesday,3
888,2018-02-07,4,No,Wednesday,9
889,2018-02-07,5,No,Wednesday,52
890,2018-02-07,6,No,Wednesday,147
891,2018-02-07,7,No,Wednesday,380
892,2018-02-07,8,No,Wednesday,762
893,2018-02-07,9,No,Wednesday,527
894,2018-02-07,10,No,Wednesday,233
895,2018-02-07,11,No,Wednesday,60
896,2018-02-07,12,No,Wednesday,65
897,2018-02-07,13,No,Wednesday,40
898,2018-02-07,14,No,Wednesday,60
899,2018-02-07,15,No,Wednesday,105
900,2018-02-07,16,No,Wednesday,138
901,2018-02-07,17,No,Wednesday,309
902,2018-02-07,18,No,Wednesday,478
903,2018-02-07,19,No,Wednesday,301
904,2018-02-07,20,No,Wednesday,239
905,2018-02-07,21,No,Wednesday,171
906,2018-02-07,22,No,Wednesday,93
907,2018-02-07,23,No,Wednesday,38
908,2018-02-08,0,No,Thursday,24
909,2018-02-08,1,No,Thursday,6
910,2018-02-08,2,No,Thursday,1
911,2018-02-08,3,No,Thursday,5
912,2018-02-08,4,No,Thursday,12
913,2018-02-08,5,No,Thursday,68
914,2018-02-08,6,No,Thursday,195
915,2018-02-08,7,No,Thursday,477
916,2018-02-08,8,No,Thursday,881
917,2018-02-08,9,No,Thursday,473
918,2018-02-08,10,No,Thursday,194
919,2018-02-08,11,No,Thursday,187
920,2018-02-08,12,No,Thursday,251
921,2018-02-08,13,No,Thursday,230
922,2018-02-08,14,No,Thursday,214
923,2018-02-08,15,No,Thursday,298
924,2018-02-08,16,No,Thursday,443
925,2018-02-08,17,No,Thursday,880
926,2018-02-08,18,No,Thursday,668
927,2018-02-08,19,No,Thursday,391
928,2018-02-08,20,No,Thursday,244
929,2018-02-08,21,No,Thursday,203
930,2018-02-08,22,No,Thursday,108
931,2018-02-08,23,No,Thursday,72
932,2018-02-09,0,No,Friday,33
933,2018-02-09,1,No,Friday,6
934,2018-02-09,2,No,Friday,3
935,2018-02-09,3,No,Friday,5
936,2018-02-09,4,No,Friday,15
937,2018-02-09,5,No,Friday,48
938,2018-02-09,6,No,Friday,167
939,2018-02-09,7,No,Friday,435
940,2018-02-09,8,No,Friday,881
941,2018-02-09,9,No,Friday,460
942,2018-02-09,10,No,Friday,231
943,2018-02-09,11,No,Friday,247
944,2018-02-09,12,No,Friday,288
945,2018-02-09,13,No,Friday,316
946,2018-02-09,14,No,Friday,312
947,2018-02-09,15,No,Friday,399
948,2018-02-09,16,No,Friday,582
949,2018-02-09,17,No,Friday,950
950,2018-02-09,18,No,Friday,637
951,2018-02-09,19,No,Friday,385
952,2018-02-09,20,No,Friday,209
953,2018-02-09,21,No,Friday,146
954,2018-02-09,22,No,Friday,130
955,2018-02-09,23,No,Friday,128
956,2018-02-10,0,No,Saturday,58
957,2018-02-10,1,No,Saturday,51
958,2018-02-10,2,No,Saturday,34
959,2018-02-10,3,No,Saturday,12
960,2018-02-10,4,No,Saturday,7
961,2018-02-10,5,No,Saturday,15
962,2018-02-10,6,No,Saturday,29
963,2018-02-10,7,No,Saturday,85
964,2018-02-10,8,No,Saturday,163
965,2018-02-10,9,No,Saturday,333
966,2018-02-10,10,No,Saturday,400
967,2018-02-10,11,No,Saturday,170
968,2018-02-10,12,No,Saturday,97
969,2018-02-10,13,No,Saturday,58
970,2018-02-10,14,No,Saturday,60
971,2018-02-10,15,No,Saturday,49
972,2018-02-10,16,No,Saturday,84
973,2018-02-10,17,No,Saturday,78
974,2018-02-10,18,No,Saturday,60
975,2018-02-10,19,No,Saturday,53
976,2018-02-10,20,No,Saturday,79
977,2018-02-10,21,No,Saturday,51
978,2018-02-10,22,No,Saturday,33
979,2018-02-10,23,No,Saturday,38
980,2018-02-11,0,No,Sunday,29
981,2018-02-11,1,No,Sunday,28
982,2018-02-11,2,No,Sunday,24
983,2018-02-11,3,No,Sunday,13
984,2018-02-11,4,No,Sunday,1
985,2018-02-11,5,No,Sunday,1
986,2018-02-11,6,No,Sunday,4
987,2018-02-11,7,No,Sunday,20
988,2018-02-11,8,No,Sunday,31
989,2018-02-11,9,No,Sunday,68
990,2018-02-11,10,No,Sunday,110
991,2018-02-11,11,No,Sunday,108
992,2018-02-11,12,No,Sunday,223
993,2018-02-11,13,No,Sunday,287
994,2018-02-11,14,No,Sunday,374
995,2018-02-11,15,No,Sunday,427
996,2018-02-11,16,No,Sunday,428
997,2018-02-11,17,No,Sunday,420
998,2018-02-11,18,No,Sunday,158
999,2018-02-11,19,No,Sunday,171
1000,2018-02-11,20,No,Sunday,131
1001,2018-02-11,21,No,Sunday,120
1002,2018-02-11,22,No,Sunday,90
1003,2018-02-11,23,No,Sunday,70
1004,2018-02-12,0,No,Monday,26
1005,2018-02-12,1,No,Monday,20
1006,2018-02-12,2,No,Monday,10
1007,2018-02-12,3,No,Monday,12
1008,2018-02-12,4,No,Monday,15
1009,2018-02-12,5,No,Monday,61
1010,2018-02-12,6,No,Monday,143
1011,2018-02-12,7,No,Monday,319
1012,2018-02-12,8,No,Monday,755
1013,2018-02-12,9,No,Monday,343
1014,2018-02-12,10,No,Monday,144
1015,2018-02-12,11,No,Monday,146
1016,2018-02-12,12,No,Monday,272
1017,2018-02-12,13,No,Monday,286
1018,2018-02-12,14,No,Monday,279
1019,2018-02-12,15,No,Monday,391
1020,2018-02-12,16,No,Monday,575
1021,2018-02-12,17,No,Monday,1102
1022,2018-02-12,18,No,Monday,840
1023,2018-02-12,19,No,Monday,471
1024,2018-02-12,20,No,Monday,261
1025,2018-02-12,21,No,Monday,201
1026,2018-02-12,22,No,Monday,133
1027,2018-02-12,23,No,Monday,52
1028,2018-02-13,0,No,Tuesday,16
1029,2018-02-13,1,No,Tuesday,4
1030,2018-02-13,2,No,Tuesday,4
1031,2018-02-13,3,No,Tuesday,4
1032,2018-02-13,4,No,Tuesday,17
1033,2018-02-13,5,No,Tuesday,83
1034,2018-02-13,6,No,Tuesday,230
1035,2018-02-13,7,No,Tuesday,591
1036,2018-02-13,8,No,Tuesday,1009
1037,2018-02-13,9,No,Tuesday,503
1038,2018-02-13,10,No,Tuesday,235
1039,2018-02-13,11,No,Tuesday,236
1040,2018-02-13,12,No,Tuesday,294
1041,2018-02-13,13,No,Tuesday,297
1042,2018-02-13,14,No,Tuesday,235
1043,2018-02-13,15,No,Tuesday,312
1044,2018-02-13,16,No,Tuesday,489
1045,2018-02-13,17,No,Tuesday,848
1046,2018-02-13,18,No,Tuesday,741
1047,2018-02-13,19,No,Tuesday,424
1048,2018-02-13,20,No,Tuesday,272
1049,2018-02-13,21,No,Tuesday,197
1050,2018-02-13,22,No,Tuesday,122
1051,2018-02-13,23,No,Tuesday,72
1052,2018-02-14,0,No,Wednesday,28
1053,2018-02-14,1,No,Wednesday,6
1054,2018-02-14,3,No,Wednesday,7
1055,2018-02-14,4,No,Wednesday,15
1056,2018-02-14,5,No,Wednesday,66
1057,2018-02-14,6,No,Wednesday,253
1058,2018-02-14,7,No,Wednesday,643
1059,2018-02-14,8,No,Wednesday,1049
1060,2018-02-14,9,No,Wednesday,490
1061,2018-02-14,10,No,Wednesday,236
1062,2018-02-14,11,No,Wednesday,241
1063,2018-02-14,12,No,Wednesday,320
1064,2018-02-14,13,No,Wednesday,320
1065,2018-02-14,14,No,Wednesday,291
1066,2018-02-14,15,No,Wednesday,419
1067,2018-02-14,16,No,Wednesday,638
1068,2018-02-14,17,No,Wednesday,1118
1069,2018-02-14,18,No,Wednesday,755
1070,2018-02-14,19,No,Wednesday,462
1071,2018-02-14,20,No,Wednesday,279
1072,2018-02-14,21,No,Wednesday,214
1073,2018-02-14,22,No,Wednesday,145
1074,2018-02-14,23,No,Wednesday,45
1075,2018-02-15,0,No,Thursday,17
1076,2018-02-15,1,No,Thursday,16
1077,2018-02-15,2,No,Thursday,3
1078,2018-02-15,3,No,Thursday,2
1079,2018-02-15,4,No,Thursday,19
1080,2018-02-15,5,No,Thursday,77
1081,2018-02-15,6,No,Thursday,244
1082,2018-02-15,7,No,Thursday,623
1083,2018-02-15,8,No,Thursday,1114
1084,2018-02-15,9,No,Thursday,490
1085,2018-02-15,10,No,Thursday,265
1086,2018-02-15,11,No,Thursday,285
1087,2018-02-15,12,No,Thursday,385
1088,2018-02-15,13,No,Thursday,385
1089,2018-02-15,14,No,Thursday,365
1090,2018-02-15,15,No,Thursday,538
1091,2018-02-15,16,No,Thursday,817
1092,2018-02-15,17,No,Thursday,1367
1093,2018-02-15,18,No,Thursday,963
1094,2018-02-15,19,No,Thursday,628
1095,2018-02-15,20,No,Thursday,449
1096,2018-02-15,21,No,Thursday,365
1097,2018-02-15,22,No,Thursday,213
1098,2018-02-15,23,No,Thursday,129
1099,2018-02-16,0,No,Friday,55
1100,2018-02-16,1,No,Friday,44
1101,2018-02-16,2,No,Friday,29
1102,2018-02-16,3,No,Friday,13
1103,2018-02-16,4,No,Friday,13
1104,2018-02-16,5,No,Friday,41
1105,2018-02-16,6,No,Friday,147
1106,2018-02-16,7,No,Friday,352
1107,2018-02-16,8,No,Friday,836
1108,2018-02-16,9,No,Friday,505
1109,2018-02-16,10,No,Friday,255
1110,2018-02-16,11,No,Friday,328
1111,2018-02-16,12,No,Friday,370
1112,2018-02-16,13,No,Friday,334
1113,2018-02-16,14,No,Friday,247
1114,2018-02-16,15,No,Friday,417
1115,2018-02-16,16,No,Friday,579
1116,2018-02-16,17,No,Friday,937
1117,2018-02-16,18,No,Friday,568
1118,2018-02-16,19,No,Friday,321
1119,2018-02-16,20,No,Friday,212
1120,2018-02-16,21,No,Friday,117
1121,2018-02-16,22,No,Friday,114
1122,2018-02-16,23,No,Friday,88
1123,2018-02-17,0,No,Saturday,59
1124,2018-02-17,1,No,Saturday,36
1125,2018-02-17,2,No,Saturday,41
1126,2018-02-17,3,No,Saturday,18
1127,2018-02-17,4,No,Saturday,5
1128,2018-02-17,5,No,Saturday,12
1129,2018-02-17,6,No,Saturday,26
1130,2018-02-17,7,No,Saturday,62
1131,2018-02-17,8,No,Saturday,134
1132,2018-02-17,9,No,Saturday,260
1133,2018-02-17,10,No,Saturday,372
1134,2018-02-17,11,No,Saturday,460
1135,2018-02-17,12,No,Saturday,491
1136,2018-02-17,13,No,Saturday,455
1137,2018-02-17,14,No,Saturday,216
1138,2018-02-17,15,No,Saturday,93
1139,2018-02-17,16,No,Saturday,60
1140,2018-02-17,17,No,Saturday,38
1141,2018-02-17,18,No,Saturday,25
1142,2018-02-17,19,No,Saturday,57
1143,2018-02-17,20,No,Saturday,57
1144,2018-02-17,21,No,Saturday,45
1145,2018-02-17,22,No,Saturday,46
1146,2018-02-17,23,No,Saturday,53
1147,2018-02-18,0,No,Sunday,39
1148,2018-02-18,1,No,Sunday,27
1149,2018-02-18,2,No,Sunday,30
1150,2018-02-18,3,No,Sunday,16
1151,2018-02-18,4,No,Sunday,10
1152,2018-02-18,5,No,Sunday,8
1153,2018-02-18,6,No,Sunday,19
1154,2018-02-18,7,No,Sunday,43
1155,2018-02-18,8,No,Sunday,112
1156,2018-02-18,9,No,Sunday,227
1157,2018-02-18,10,No,Sunday,350
1158,2018-02-18,11,No,Sunday,517
1159,2018-02-18,12,No,Sunday,650
1160,2018-02-18,13,No,Sunday,715
1161,2018-02-18,14,No,Sunday,836
1162,2018-02-18,15,No,Sunday,900
1163,2018-02-18,16,No,Sunday,761
1164,2018-02-18,17,No,Sunday,680
1165,2018-02-18,18,No,Sunday,361
1166,2018-02-18,19,No,Sunday,215
1167,2018-02-18,20,No,Sunday,168
1168,2018-02-18,21,No,Sunday,104
1169,2018-02-18,22,No,Sunday,106
1170,2018-02-18,23,No,Sunday,63
1171,2018-02-19,0,No,Monday,44
1172,2018-02-19,1,No,Monday,22
1173,2018-02-19,2,No,Monday,13
1174,2018-02-19,3,No,Monday,7
1175,2018-02-19,4,No,Monday,9
1176,2018-02-19,5,No,Monday,31
1177,2018-02-19,6,No,Monday,55
1178,2018-02-19,7,No,Monday,87
1179,2018-02-19,8,No,Monday,216
1180,2018-02-19,9,No,Monday,214
1181,2018-02-19,10,No,Monday,260
1182,2018-02-19,11,No,Monday,321
1183,2018-02-19,12,No,Monday,391
1184,2018-02-19,13,No,Monday,313
1185,2018-02-19,14,No,Monday,295
1186,2018-02-19,15,No,Monday,359
1187,2018-02-19,16,No,Monday,382
1188,2018-02-19,17,No,Monday,445
1189,2018-02-19,18,No,Monday,390
1190,2018-02-19,19,No,Monday,257
1191,2018-02-19,20,No,Monday,159
1192,2018-02-19,21,No,Monday,161
1193,2018-02-19,22,No,Monday,96
1194,2018-02-19,23,No,Monday,54
1195,2018-02-20,0,No,Tuesday,23
1196,2018-02-20,1,No,Tuesday,11
1197,2018-02-20,2,No,Tuesday,7
1198,2018-02-20,3,No,Tuesday,7
1199,2018-02-20,4,No,Tuesday,13
1200,2018-02-20,5,No,Tuesday,87
1201,2018-02-20,6,No,Tuesday,281
1202,2018-02-20,7,No,Tuesday,677
1203,2018-02-20,8,No,Tuesday,1092
1204,2018-02-20,9,No,Tuesday,471
1205,2018-02-20,10,No,Tuesday,284
1206,2018-02-20,11,No,Tuesday,378
1207,2018-02-20,12,No,Tuesday,548
1208,2018-02-20,13,No,Tuesday,504
1209,2018-02-20,14,No,Tuesday,478
1210,2018-02-20,15,No,Tuesday,621
1211,2018-02-20,16,No,Tuesday,909
1212,2018-02-20,17,No,Tuesday,1554
1213,2018-02-20,18,No,Tuesday,1199
1214,2018-02-20,19,No,Tuesday,718
1215,2018-02-20,20,No,Tuesday,441
1216,2018-02-20,21,No,Tuesday,372
1217,2018-02-20,22,No,Tuesday,221
1218,2018-02-20,23,No,Tuesday,93
1219,2018-02-21,0,No,Wednesday,33
1220,2018-02-21,1,No,Wednesday,15
1221,2018-02-21,2,No,Wednesday,4
1222,2018-02-21,4,No,Wednesday,9
1223,2018-02-21,5,No,Wednesday,107
1224,2018-02-21,6,No,Wednesday,339
1225,2018-02-21,7,No,Wednesday,875
1226,2018-02-21,8,No,Wednesday,1270
1227,2018-02-21,9,No,Wednesday,509
1228,2018-02-21,10,No,Wednesday,308
1229,2018-02-21,11,No,Wednesday,394
1230,2018-02-21,12,No,Wednesday,485
1231,2018-02-21,13,No,Wednesday,481
1232,2018-02-21,14,No,Wednesday,465
1233,2018-02-21,15,No,Wednesday,691
1234,2018-02-21,16,No,Wednesday,948
1235,2018-02-21,17,No,Wednesday,1765
1236,2018-02-21,18,No,Wednesday,1234
1237,2018-02-21,19,No,Wednesday,710
1238,2018-02-21,20,No,Wednesday,495
1239,2018-02-21,21,No,Wednesday,326
1240,2018-02-21,22,No,Wednesday,221
1241,2018-02-21,23,No,Wednesday,122
1242,2018-02-22,0,No,Thursday,68
1243,2018-02-22,1,No,Thursday,17
1244,2018-02-22,2,No,Thursday,8
1245,2018-02-22,3,No,Thursday,4
1246,2018-02-22,4,No,Thursday,10
1247,2018-02-22,5,No,Thursday,87
1248,2018-02-22,6,No,Thursday,271
1249,2018-02-22,7,No,Thursday,760
1250,2018-02-22,8,No,Thursday,1146
1251,2018-02-22,9,No,Thursday,546
1252,2018-02-22,10,No,Thursday,260
1253,2018-02-22,11,No,Thursday,243
1254,2018-02-22,12,No,Thursday,352
1255,2018-02-22,13,No,Thursday,323
1256,2018-02-22,14,No,Thursday,296
1257,2018-02-22,15,No,Thursday,392
1258,2018-02-22,16,No,Thursday,451
1259,2018-02-22,17,No,Thursday,491
1260,2018-02-22,18,No,Thursday,524
1261,2018-02-22,19,No,Thursday,399
1262,2018-02-22,20,No,Thursday,253
1263,2018-02-22,21,No,Thursday,184
1264,2018-02-22,22,No,Thursday,134
1265,2018-02-22,23,No,Thursday,75
1266,2018-02-23,0,No,Friday,48
1267,2018-02-23,1,No,Friday,11
1268,2018-02-23,2,No,Friday,14
1269,2018-02-23,3,No,Friday,4
1270,2018-02-23,4,No,Friday,12
1271,2018-02-23,5,No,Friday,61
1272,2018-02-23,6,No,Friday,163
1273,2018-02-23,7,No,Friday,351
1274,2018-02-23,8,No,Friday,635
1275,2018-02-23,9,No,Friday,410
1276,2018-02-23,10,No,Friday,244
1277,2018-02-23,11,No,Friday,252
1278,2018-02-23,12,No,Friday,272
1279,2018-02-23,13,No,Friday,303
1280,2018-02-23,14,No,Friday,313
1281,2018-02-23,15,No,Friday,427
1282,2018-02-23,16,No,Friday,638
1283,2018-02-23,17,No,Friday,913
1284,2018-02-23,18,No,Friday,643
1285,2018-02-23,19,No,Friday,452
1286,2018-02-23,20,No,Friday,262
1287,2018-02-23,21,No,Friday,198
1288,2018-02-23,22,No,Friday,140
1289,2018-02-23,23,No,Friday,115
1290,2018-02-24,0,No,Saturday,107
1291,2018-02-24,1,No,Saturday,90
1292,2018-02-24,2,No,Saturday,56
1293,2018-02-24,3,No,Saturday,19
1294,2018-02-24,4,No,Saturday,12
1295,2018-02-24,5,No,Saturday,15
1296,2018-02-24,6,No,Saturday,33
1297,2018-02-24,7,No,Saturday,103
1298,2018-02-24,8,No,Saturday,210
1299,2018-02-24,9,No,Saturday,354
1300,2018-02-24,10,No,Saturday,406
1301,2018-02-24,11,No,Saturday,546
1302,2018-02-24,12,No,Saturday,587
1303,2018-02-24,13,No,Saturday,557
1304,2018-02-24,14,No,Saturday,374
1305,2018-02-24,15,No,Saturday,380
1306,2018-02-24,16,No,Saturday,303
1307,2018-02-24,17,No,Saturday,313
1308,2018-02-24,18,No,Saturday,288
1309,2018-02-24,19,No,Saturday,268
1310,2018-02-24,20,No,Saturday,154
1311,2018-02-24,21,No,Saturday,109
1312,2018-02-24,22,No,Saturday,65
1313,2018-02-24,23,No,Saturday,58
1314,2018-02-25,0,No,Sunday,59
1315,2018-02-25,1,No,Sunday,47
1316,2018-02-25,2,No,Sunday,57
1317,2018-02-25,3,No,Sunday,39
1318,2018-02-25,4,No,Sunday,11
1319,2018-02-25,5,No,Sunday,16
1320,2018-02-25,6,No,Sunday,20
1321,2018-02-25,7,No,Sunday,53
1322,2018-02-25,8,No,Sunday,54
1323,2018-02-25,9,No,Sunday,113
1324,2018-02-25,10,No,Sunday,189
1325,2018-02-25,11,No,Sunday,224
1326,2018-02-25,12,No,Sunday,287
1327,2018-02-25,13,No,Sunday,355
1328,2018-02-25,14,No,Sunday,412
1329,2018-02-25,15,No,Sunday,490
1330,2018-02-25,16,No,Sunday,510
1331,2018-02-25,17,No,Sunday,452
1332,2018-02-25,18,No,Sunday,352
1333,2018-02-25,19,No,Sunday,247
1334,2018-02-25,20,No,Sunday,162
1335,2018-02-25,21,No,Sunday,169
1336,2018-02-25,22,No,Sunday,133
1337,2018-02-25,23,No,Sunday,103
1338,2018-02-26,0,No,Monday,32
1339,2018-02-26,1,No,Monday,14
1340,2018-02-26,2,No,Monday,13
1341,2018-02-26,3,No,Monday,13
1342,2018-02-26,4,No,Monday,21
1343,2018-02-26,5,No,Monday,90
1344,2018-02-26,6,No,Monday,277
1345,2018-02-26,7,No,Monday,701
1346,2018-02-26,8,No,Monday,1078
1347,2018-02-26,9,No,Monday,450
1348,2018-02-26,10,No,Monday,218
1349,2018-02-26,11,No,Monday,252
1350,2018-02-26,12,No,Monday,344
1351,2018-02-26,13,No,Monday,283
1352,2018-02-26,14,No,Monday,294
1353,2018-02-26,15,No,Monday,383
1354,2018-02-26,16,No,Monday,660
1355,2018-02-26,17,No,Monday,1222
1356,2018-02-26,18,No,Monday,881
1357,2018-02-26,19,No,Monday,499
1358,2018-02-26,20,No,Monday,311
1359,2018-02-26,21,No,Monday,212
1360,2018-02-26,22,No,Monday,131
1361,2018-02-26,23,No,Monday,86
